"","PERSON_ID","PLAYER_LAST_NAME","PLAYER_FIRST_NAME","PLAYER_SLUG","TEAM_ID","TEAM_ABBREVIATION"
"1","76001","Abdelnaby","Alaa","alaa-abdelnaby","1610612757","POR"
"2","76002","Abdul-Aziz","Zaid","zaid-abdul-aziz","1610612745","HOU"
"3","76003","Abdul-Jabbar","Kareem","kareem-abdul-jabbar","1610612747","LAL"
"4","51","Abdul-Rauf","Mahmoud","mahmoud-abdul-rauf","1610612743","DEN"
"5","1505","Abdul-Wahad","Tariq","tariq-abdul-wahad","1610612758","SAC"
"6","949","Abdur-Rahim","Shareef","shareef-abdur-rahim","1610612763","MEM"
"7","76005","Abernethy","Tom","tom-abernethy","1610612744","GSW"
"8","76006","Able","Forest","forest-able","1610612755","PHI"
"9","76007","Abramovic","John","john-abramovic","1610610031","PIT"
"10","203518","Abrines","Alex","alex-abrines","1610612760","OKC"
"11","1630173","Achiuwa","Precious","precious-achiuwa","1610612752","NYK"
"12","101165","Acker","Alex","alex-acker","1610612746","LAC"
"13","76008","Ackerman","Donald","donald-ackerman","1610612752","NYK"
"14","76009","Acres","Mark","mark-acres","1610612753","ORL"
"15","76010","Acton","Charles","charles-acton","1610612745","HOU"
"16","203112","Acy","Quincy","quincy-acy","1610612758","SAC"
"17","76011","Adams","Alvan","alvan-adams","1610612756","PHX"
"18","76012","Adams","Don","don-adams","1610612765","DET"
"19","200801","Adams","Hassan","hassan-adams","1610612751","BKN"
"20","1629121","Adams","Jaylen","jaylen-adams","1610612737","ATL"
"21","203919","Adams","Jordan","jordan-adams","1610612763","MEM"
"22","149","Adams","Michael","michael-adams","1610612743","DEN"
"23","203500","Adams","Steven","steven-adams","1610612745","HOU"
"24","912","Addison","Rafael","rafael-addison","1610612751","BKN"
"25","1628389","Adebayo","Bam","bam-adebayo","1610612748","MIA"
"26","1629061","Adel","Deng","deng-adel","1610612739","CLE"
"27","76015","Adelman","Rick","rick-adelman","1610612757","POR"
"28","202399","Adrien","Jeff","jeff-adrien","1610612766","CHA"
"29","201167","Afflalo","Arron","arron-afflalo","1610612743","DEN"
"30","1630534","Agbaji","Ochai","ochai-agbaji","1610612761","TOR"
"31","200772","Ager","Maurice","maurice-ager","1610612742","DAL"
"32","76016","Aguirre","Mark","mark-aguirre","1610612742","DAL"
"33","201336","Ahearn","Blake","blake-ahearn","1610612748","MIA"
"34","76017","Ainge","Danny","danny-ainge","1610612738","BOS"
"35","201582","Ajinca","Alexis","alexis-ajinca","1610612740","NOP"
"36","76018","Akin","Henry","henry-akin","1610612752","NYK"
"37","203006","Akognon","Josh","josh-akognon","1610612742","DAL"
"38","1629152","Akoon-Purcell","DeVaughn","devaughn-akoon-purcell","1610612743","DEN"
"39","202374","Alabi","Solomon","solomon-alabi","1610612761","TOR"
"40","76019","Alarie","Mark","mark-alarie","1610612764","WAS"
"41","76020","Alcorn","Gary","gary-alcorn","1610612765","DET"
"42","1630583","Aldama","Santi","santi-aldama","1610612763","MEM"
"43","203128","Aldemir","Furkan","furkan-aldemir","1610612755","PHI"
"44","202332","Aldrich","Cole","cole-aldrich","1610612752","NYK"
"45","200746","Aldridge","LaMarcus","lamarcus-aldridge","1610612751","BKN"
"46","76021","Aleksinas","Chuck","chuck-aleksinas","1610612744","GSW"
"47","1626146","Alexander","Cliff","cliff-alexander","1610612757","POR"
"48","724","Alexander","Cory","cory-alexander","1610612759","SAS"
"49","2042","Alexander","Courtney","courtney-alexander","1610612764","WAS"
"50","76022","Alexander","Gary","gary-alexander","1610612739","CLE"
"51","201570","Alexander","Joe","joe-alexander","1610612749","MIL"
"52","1629734","Alexander","Kyle","kyle-alexander","1610612748","MIA"
"53","1630234","Alexander","Ty-Shon","ty-shon-alexander","1610612756","PHX"
"54","2349","Alexander","Victor","victor-alexander","1610612744","GSW"
"55","1629638","Alexander-Walker","Nickeil","nickeil-alexander-walker","1610612750","MIN"
"56","76024","Alford","Steve","steve-alford","1610612742","DAL"
"57","1628959","Alkins","Rawle","rawle-alkins","1610612741","CHI"
"58","76028","Allen","Bob","bob-allen","1610612744","GSW"
"59","1628960","Allen","Grayson","grayson-allen","1610612756","PHX"
"60","1628386","Allen","Jarrett","jarrett-allen","1610612739","CLE"
"61","706","Allen","Jerome","jerome-allen","1610612754","IND"
"62","1628443","Allen","Kadeem","kadeem-allen","1610612752","NYK"
"63","202730","Allen","Lavoy","lavoy-allen","1610612754","IND"
"64","76027","Allen","Lucius","lucius-allen","1610612749","MIL"
"65","2124","Allen","Malik","malik-allen","1610612748","MIA"
"66","76025","Allen","Randy","randy-allen","1610612758","SAC"
"67","951","Allen","Ray","ray-allen","1610612749","MIL"
"68","1641851","Allen","Timmy","timmy-allen","1610612763","MEM"
"69","2754","Allen","Tony","tony-allen","1610612763","MEM"
"70","76029","Allison","Odis","odis-allison","1610612744","GSW"
"71","200984","Allred","Lance","lance-allred","1610612739","CLE"
"72","76030","Allums","Darrell","darrell-allums","1610612742","DAL"
"73","201165","Almond","Morris","morris-almond","1610612762","UTA"
"74","308","Alston","Derrick","derrick-alston","1610612755","PHI"
"75","1747","Alston","Rafer","rafer-alston","1610612745","HOU"
"76","1824","Aluma","Peter","peter-aluma","1610612758","SAC"
"77","1630631","Alvarado","Jose","jose-alvarado","1610612740","NOP"
"78","680","Amaechi","John","john-amaechi","1610612753","ORL"
"79","732","Amaya","Ashraf","ashraf-amaya","1610612763","MEM"
"80","202329","Aminu","Al-Farouq","al-farouq-aminu","1610612757","POR"
"81","200811","Amundson","Lou","lou-amundson","1610612756","PHX"
"82","76034","Anderegg","Bob","bob-anderegg","1610612752","NYK"
"83","2365","Andersen","Chris","chris-andersen","1610612743","DEN"
"84","2431","Andersen","David","david-andersen","1610612745","HOU"
"85","101187","Anderson","Alan","alan-anderson","1610612751","BKN"
"86","202079","Anderson","Antonio","antonio-anderson","1610612760","OKC"
"87","76035","Anderson","Cliff","cliff-anderson","1610612747","LAL"
"88","76036","Anderson","Daniel","daniel-anderson","1610612757","POR"
"89","1507","Anderson","Derek","derek-anderson","1610612757","POR"
"90","76037","Anderson","Dwight","dwight-anderson","1610612743","DEN"
"91","944","Anderson","Eric","eric-anderson","1610612752","NYK"
"92","246","Anderson","Greg","greg-anderson","1610612759","SAS"
"93","202341","Anderson","James","james-anderson","1610612759","SAS"
"94","76040","Anderson","Jerome","jerome-anderson","1610612754","IND"
"95","1626147","Anderson","Justin","justin-anderson","1610612754","IND"
"96","72","Anderson","Kenny","kenny-anderson","1610612751","BKN"
"97","76041","Anderson","Kim","kim-anderson","1610612757","POR"
"98","203937","Anderson","Kyle","kyle-anderson","1610612750","MIN"
"99","76042","Anderson","Michael","michael-anderson","1610612759","SAS"
"100","76043","Anderson","Mitchell","mitchell-anderson","1610612762","UTA"
"101","98","Anderson","Nick","nick-anderson","1610612753","ORL"
"102","76045","Anderson","Richard","richard-anderson","1610612757","POR"
"103","76046","Anderson","Ron","ron-anderson","1610612755","PHI"
"104","201583","Anderson","Ryan","ryan-anderson","1610612740","NOP"
"105","1000","Anderson","Shandon","shandon-anderson","1610612752","NYK"
"106","335","Anderson","Willie","willie-anderson","1610612759","SAS"
"107","76048","Anderzunas","Wally","wally-anderzunas","1610612758","SAC"
"108","101149","Andriuskevicius","Martynas","martynas-andriuskevicius","1610612739","CLE"
"109","76049","Anielak","Don","don-anielak","1610612752","NYK"
"110","1628387","Anigbogu","Ike","ike-anigbogu","1610612754","IND"
"111","76050","Ansley","Michael","michael-ansley","1610612753","ORL"
"112","1512","Anstey","Chris","chris-anstey","1610612742","DAL"
"113","203507","Antetokounmpo","Giannis","giannis-antetokounmpo","1610612749","MIL"
"114","1628961","Antetokounmpo","Kostas","kostas-antetokounmpo","1610612741","CHI"
"115","203648","Antetokounmpo","Thanasis","thanasis-antetokounmpo","1610612749","MIL"
"116","2546","Anthony","Carmelo","carmelo-anthony","1610612747","LAL"
"117","1630175","Anthony","Cole","cole-anthony","1610612753","ORL"
"118","21","Anthony","Greg","greg-anthony","1610612752","NYK"
"119","201202","Anthony","Joel","joel-anthony","1610612748","MIA"
"120","203544","Antic","Pero","pero-antic","1610612737","ATL"
"121","1628384","Anunoby","OG","og-anunoby","1610612752","NYK"
"122","203951","Appling","Keith","keith-appling","1610612753","ORL"
"123","2737","Araujo","Rafael","rafael-araujo","1610612761","TOR"
"124","76053","Arceneaux","Stacey","stacey-arceneaux","1610612737","ATL"
"125","76054","Archibald","Nate","nate-archibald","1610612758","SAC"
"126","2425","Archibald","Robert","robert-archibald","1610612761","TOR"
"127","1627853","Arcidiacono","Ryan","ryan-arcidiacono","1610612752","NYK"
"128","76055","Ard","Jim","jim-ard","1610612738","BOS"
"129","2240","Arenas","Gilbert","gilbert-arenas","1610612764","WAS"
"130","2772","Ariza","Trevor","trevor-ariza","1610612747","LAL"
"131","76056","Arizin","Paul","paul-arizin","1610612744","GSW"
"132","76057","Arlauckas","Joe","joe-arlauckas","1610612758","SAC"
"133","769","Armstrong","B.J.","bj-armstrong","1610612741","CHI"
"134","76061","Armstrong","Bob","bob-armstrong","1610612744","GSW"
"135","2220","Armstrong","Brandon","brandon-armstrong","1610612751","BKN"
"136","353","Armstrong","Darrell","darrell-armstrong","1610612753","ORL"
"137","200756","Armstrong","Hilton","hilton-armstrong","1610612740","NOP"
"138","76060","Armstrong","Paul","paul-armstrong","1610612765","DET"
"139","76059","Armstrong","Tate","tate-armstrong","1610612741","CHI"
"140","76062","Arnelle","Jesse","jesse-arnelle","1610612765","DET"
"141","76063","Arnette","Jay","jay-arnette","1610612758","SAC"
"142","76064","Arnzen","Bob","bob-arnzen","1610612758","SAC"
"143","2306","Arroyo","Carlos","carlos-arroyo","1610612753","ORL"
"144","201589","Arthur","Darrell","darrell-arthur","1610612743","DEN"
"145","76065","Arthurs","John","john-arthurs","1610612749","MIL"
"146","1628503","Artis","Jamel","jamel-artis","1610612753","ORL"
"147","201600","Asik","Omer","omer-asik","1610612740","NOP"
"148","355","Askew","Vincent","vincent-askew","1610612760","OKC"
"149","173","Askins","Keith","keith-askins","1610612748","MIA"
"150","76068","Asmonga","Don","don-asmonga","1610610024","BAL"
"151","76069","Atha","Richard","richard-atha","1610612752","NYK"
"152","1088","Atkins","Chucky","chucky-atkins","1610612765","DET"
"153","76070","Attles","Alvin","alvin-attles","1610612744","GSW"
"154","76071","Aubuchon","Chet","chet-aubuchon","1610610028","DEF"
"155","278","Augmon","Stacey","stacey-augmon","1610612737","ATL"
"156","201571","Augustin","D.J.","dj-augustin","1610612747","LAL"
"157","200788","Augustine","James","james-augustine","1610612753","ORL"
"158","1134","Austin","Ike","ike-austin","1610612748","MIA"
"159","76073","Austin","John","john-austin","1610612764","WAS"
"160","76074","Austin","Ken","ken-austin","1610612765","DET"
"161","1630166","Avdija","Deni","deni-avdija","1610612764","WAS"
"162","138","Avent","Anthony","anthony-avent","1610612749","MIL"
"163","76076","Averitt","William","william-averitt","1610612746","LAC"
"164","1895","Avery","William","william-avery","1610612750","MIN"
"165","76078","Awtrey","Dennis","dennis-awtrey","1610612756","PHX"
"166","1630555","Ayayi","Joel","joel-ayayi","1610612764","WAS"
"167","202970","Ayon","Gustavo","gustavo-ayon","1610612740","NOP"
"168","201965","Ayres","Jeff","jeff-ayres","1610612759","SAS"
"169","1629028","Ayton","Deandre","deandre-ayton","1610612757","POR"
"170","101235","Azubuike","Kelenna","kelenna-azubuike","1610612744","GSW"
"171","1628962","Azubuike","Udoka","udoka-azubuike","1610612756","PHX"
"172","203569","Babb","Chris","chris-babb","1610612738","BOS"
"173","202337","Babbitt","Luke","luke-babbitt","1610612740","NOP"
"174","76079","Babic","Milos","milos-babic","1610612739","CLE"
"175","76080","Bach","Johnny","johnny-bach","1610612738","BOS"
"176","1628407","Bacon","Dwayne","dwayne-bacon","1610612747","LAL"
"177","1630641","Badji","Ibou","ibou-badji","1610612757","POR"
"178","76081","Baechtold","Jim","jim-baechtold","1610612752","NYK"
"179","2053","Bagaric","Dalibor","dalibor-bagaric","1610612741","CHI"
"180","76082","Bagley","John","john-bagley","1610612739","CLE"
"181","1628963","Bagley III","Marvin","marvin-bagley-iii","1610612764","WAS"
"182","1641735","Bailey","Amari","amari-bailey","1610612766","CHA"
"183","76084","Bailey","Carl","carl-bailey","1610612757","POR"
"184","76083","Bailey","Gus","gus-bailey","1610612745","HOU"
"185","76085","Bailey","James","james-bailey","1610612760","OKC"
"186","1847","Bailey","Thurl","thurl-bailey","1610612762","UTA"
"187","1753","Bailey","Toby","toby-bailey","1610612756","PHX"
"188","203946","Bairstow","Cameron","cameron-bairstow","1610612741","CHI"
"189","1858","Baker","Mark","mark-baker","1610612761","TOR"
"190","2486","Baker","Maurice","maurice-baker","1610612757","POR"
"191","76089","Baker","Norm","norm-baker","1610610025","CHS"
"192","1627758","Baker","Ron","ron-baker","1610612752","NYK"
"193","452","Baker","Vin","vin-baker","1610612760","OKC"
"194","1627735","Baldwin IV","Wade","wade-baldwin-iv","1610612763","MEM"
"195","1631116","Baldwin Jr.","Patrick","patrick-baldwin-jr","1610612764","WAS"
"196","200764","Balkman","Renaldo","renaldo-balkman","1610612752","NYK"
"197","76090","Ball","Cedric","cedric-ball","1610612746","LAC"
"198","1630163","Ball","LaMelo","lamelo-ball","1610612766","CHA"
"199","1628366","Ball","Lonzo","lonzo-ball","1610612741","CHI"
"200","76091","Ballard","Greg","greg-ballard","1610612764","WAS"
"201","76092","Baltimore","Herschel","herschel-baltimore","1610610034","BOM"
"202","1628964","Bamba","Mo","mo-bamba","1610612755","PHI"
"203","1631094","Banchero","Paolo","paolo-banchero","1610612753","ORL"
"204","1630217","Bane","Desmond","desmond-bane","1610612763","MEM"
"205","76093","Banks","Gene","gene-banks","1610612759","SAS"
"206","2556","Banks","Marcus","marcus-banks","1610612738","BOS"
"207","76094","Bannister","Ken","ken-bannister","1610612752","NYK"
"208","76095","Bantom","Mike","mike-bantom","1610612754","IND"
"209","1630625","Banton","Dalano","dalano-banton","1610612757","POR"
"210","1627760","Barber","Cat","cat-barber","1610612737","ATL"
"211","76096","Barber","John","john-barber","1610612737","ATL"
"212","2571","Barbosa","Leandro","leandro-barbosa","1610612756","PHX"
"213","76097","Bardo","Stephen","stephen-bardo","1610612742","DAL"
"214","200826","Barea","J.J.","jj-barea","1610612742","DAL"
"215","200745","Bargnani","Andrea","andrea-bargnani","1610612761","TOR"
"216","76098","Barker","Cliff","cliff-barker","1610610030","INO"
"217","76099","Barker","Tom","tom-barker","1610612737","ATL"
"218","787","Barkley","Charles","charles-barkley","1610612755","PHI"
"219","2057","Barkley","Erick","erick-barkley","1610612757","POR"
"220","76102","Barksdale","Don","don-barksdale","1610612738","BOS"
"221","1631230","Barlow","Dominick","dominick-barlow","1610612759","SAS"
"222","203084","Barnes","Harrison","harrison-barnes","1610612758","SAC"
"223","76103","Barnes","Harry","harry-barnes","1610612745","HOU"
"224","76105","Barnes","Jim","jim-barnes","1610612738","BOS"
"225","76104","Barnes","Marvin","marvin-barnes","1610612746","LAC"
"226","2440","Barnes","Matt","matt-barnes","1610612746","LAC"
"227","1630567","Barnes","Scottie","scottie-barnes","1610612761","TOR"
"228","76107","Barnett","Dick","dick-barnett","1610612752","NYK"
"229","76106","Barnett","Jim","jim-barnett","1610612744","GSW"
"230","76108","Barnhill","John","john-barnhill","1610612737","ATL"
"231","76109","Barnhill","Norton","norton-barnhill","1610612760","OKC"
"232","76110","Barnhorst","Leo","leo-barnhorst","1610610030","INO"
"233","76111","Barr","John","john-barr","1610610034","BOM"
"234","76112","Barr","Mike","mike-barr","1610612758","SAC"
"235","76113","Barr","Thomas","thomas-barr","1610612758","SAC"
"236","2857","Barrett","Andre","andre-barrett","1610612745","HOU"
"237","76114","Barrett","Ernie","ernie-barrett","1610612738","BOS"
"238","1629628","Barrett","RJ","rj-barrett","1610612761","TOR"
"239","2853","Barron","Earl","earl-barron","1610612748","MIA"
"240","344","Barros","Dana","dana-barros","1610612738","BOS"
"241","699","Barry","Brent","brent-barry","1610612760","OKC"
"242","1003","Barry","Drew","drew-barry","1610612737","ATL"
"243","468","Barry","Jon","jon-barry","1610612749","MIL"
"244","600013","Barry","Rick","rick-barry","1610612744","GSW"
"245","76117","Bartels","Ed","ed-bartels","1610610036","WAS"
"246","76118","Bartolome","Vic","vic-bartolome","1610612744","GSW"
"247","203115","Barton","Will","will-barton","1610612761","TOR"
"248","101188","Basden","Eddie","eddie-basden","1610612741","CHI"
"249","76119","Baskerville","Jerry","jerry-baskerville","1610612755","PHI"
"250","101138","Bass","Brandon","brandon-bass","1610612738","BOS"
"251","1628238","Bass","Paris","paris-bass","1610612756","PHX"
"252","76120","Bassett","Tim","tim-bassett","1610612751","BKN"
"253","1629646","Bassey","Charles","charles-bassey","1610612759","SAS"
"254","1766","Baston","Maceo","maceo-baston","1610612754","IND"
"255","2370","Bateer","Mengke","mengke-bateer","1610612743","DEN"
"256","76121","Bates","Billyray","billyray-bates","1610612757","POR"
"257","1641734","Bates","Emoni","emoni-bates","1610612739","CLE"
"258","1628966","Bates-Diop","Keita","keita-bates-diop","1610612751","BKN"
"259","101212","Batista","Esteban","esteban-batista","1610612737","ATL"
"260","2471","Batiste","Mike","mike-batiste","1610612763","MEM"
"261","1499","Battie","Tony","tony-battie","1610612738","BOS"
"262","2203","Battier","Shane","shane-battier","1610612763","MEM"
"263","174","Battle","John","john-battle","1610612737","ATL"
"264","76123","Battle","Kenny","kenny-battle","1610612756","PHX"
"265","76124","Batton","Dave","dave-batton","1610612764","WAS"
"266","201587","Batum","Nicolas","nicolas-batum","1610612755","PHI"
"267","76125","Baum","Johnny","johnny-baum","1610612741","CHI"
"268","76126","Baumholtz","Frankie","frankie-baumholtz","1610610026","CLR"
"269","2437","Baxter","Lonny","lonny-baxter","1610612741","CHI"
"270","201573","Bayless","Jerryd","jerryd-bayless","1610612749","MIL"
"271","76127","Baylor","Elgin","elgin-baylor","1610612747","LAL"
"272","203382","Baynes","Aron","aron-baynes","1610612765","DET"
"273","76128","Bazarevich","Sergei","sergei-bazarevich","1610612737","ATL"
"274","203145","Bazemore","Kent","kent-bazemore","1610612758","SAC"
"275","1629647","Bazley","Darius","darius-bazley","1610612762","UTA"
"276","76129","Beach","Ed","ed-beach","1610612737","ATL"
"277","203078","Beal","Bradley","bradley-beal","1610612756","PHX"
"278","76130","Beard","Butch","butch-beard","1610612752","NYK"
"279","76131","Beard","Ralph","ralph-beard","1610610030","INO"
"280","2602","Beasley","Jerome","jerome-beasley","1610612748","MIA"
"281","1627736","Beasley","Malik","malik-beasley","1610612749","MIL"
"282","201563","Beasley","Michael","michael-beasley","1610612748","MIA"
"283","76133","Beaty","Zelmo","zelmo-beaty","1610612737","ATL"
"284","201958","Beaubois","Rodrigue","rodrigue-beaubois","1610612742","DAL"
"285","1630699","Beauchamp","MarJon","marjon-beauchamp","1610612749","MIL"
"286","76134","Beck","Byron","byron-beck","1610612743","DEN"
"287","1133","Beck","Corey","corey-beck","1610612766","CHA"
"288","76136","Beck","Ernie","ernie-beck","1610612744","GSW"
"289","76137","Becker","Moe","moe-becker","1610610028","DEF"
"290","76138","Bedford","William","william-bedford","1610612765","DET"
"291","76139","Beenders","Hank","hank-beenders","1610610032","PRO"
"292","76140","Behagen","Ron","ron-behagen","1610612758","SAC"
"293","76141","Behnke","Elmer","elmer-behnke","1610612737","ATL"
"294","201158","Belinelli","Marco","marco-belinelli","1610612759","SAS"
"295","2294","Bell","Charlie","charlie-bell","1610612749","MIL"
"296","76142","Bell","Dennis","dennis-bell","1610612752","NYK"
"297","1628395","Bell","Jordan","jordan-bell","1610612741","CHI"
"298","1952","Bell","Raja","raja-bell","1610612756","PHX"
"299","2559","Bell","Troy","troy-bell","1610612763","MEM"
"300","76143","Bell","William","william-bell","1610612752","NYK"
"301","76144","Bellamy","Walt","walt-bellamy","1610612737","ATL"
"302","1627761","Bembry","DeAndre'","deandre-bembry","1610612749","MIL"
"303","76145","Bemoras","Irv","irv-bemoras","1610612737","ATL"
"304","76146","Benbow","Leon","leon-benbow","1610612741","CHI"
"305","1627733","Bender","Dragan","dragan-bender","1610612756","PHX"
"306","1886","Bender","Jonathan","jonathan-bender","1610612754","IND"
"307","203968","Benimon","Jerrelle","jerrelle-benimon","1610612762","UTA"
"308","104","Benjamin","Benoit","benoit-benjamin","1610612746","LAC"
"309","1736","Benjamin","Corey","corey-benjamin","1610612741","CHI"
"310","203461","Bennett","Anthony","anthony-bennett","1610612750","MIN"
"311","1120","Bennett","Elmer","elmer-bennett","1610612755","PHI"
"312","712","Bennett","Mario","mario-bennett","1610612747","LAL"
"313","76151","Bennett","Mel","mel-bennett","1610612754","IND"
"314","76148","Bennett","Tony","tony-bennett","1610612766","CHA"
"315","76152","Bennett","Winston","winston-bennett","1610612739","CLE"
"316","128","Benoit","David","david-benoit","1610612762","UTA"
"317","202728","Benson","Keith","keith-benson","1610612744","GSW"
"318","76154","Benson","Kent","kent-benson","1610612765","DET"
"319","1627791","Bentil","Ben","ben-bentil","1610612742","DAL"
"320","76155","Berce","Gene","gene-berce","1610612737","ATL"
"321","76156","Bergen","Gary","gary-bergen","1610612752","NYK"
"322","1631262","Bernard","Jules","jules-bernard","1610612764","WAS"
"323","76157","Berry","Ricky","ricky-berry","1610612758","SAC"
"324","76158","Berry","Walter","walter-berry","1610612759","SAS"
"325","1629541","Bertans","Dairis","dairis-bertans","1610612740","NOP"
"326","202722","Bertans","Davis","davis-bertans","1610612766","CHA"
"327","76159","Beshore","Del","del-beshore","1610612741","CHI"
"328","696","Best","Travis","travis-best","1610612754","IND"
"329","201976","Beverley","Patrick","patrick-beverley","1610612749","MIL"
"330","1630180","Bey","Saddiq","saddiq-bey","1610612737","ATL"
"331","1630189","Bey","Tyler","tyler-bey","1610612745","HOU"
"332","204021","Bhullar","Sim","sim-bhullar","1610612758","SAC"
"333","76160","Bianchi","Al","al-bianchi","1610612755","PHI"
"334","76161","Biasatti","Hank","hank-biasatti","1610610035","HUS"
"335","76162","Bibby","Henry","henry-bibby","1610612755","PHI"
"336","1710","Bibby","Mike","mike-bibby","1610612758","SAC"
"337","76163","Biedenbach","Ed","ed-biedenbach","1610612756","PHX"
"338","2740","Biedrins","Andris","andris-biedrins","1610612744","GSW"
"339","76164","Bielke","Don","don-bielke","1610612765","DET"
"340","76165","Bigelow","Bob","bob-bigelow","1610612758","SAC"
"341","1497","Billups","Chauncey","chauncey-billups","1610612765","DET"
"342","76166","Bing","Dave","dave-bing","1610612765","DET"
"343","76167","Binion","Joe","joe-binion","1610612757","POR"
"344","203920","Birch","Khem","khem-birch","1610612759","SAS"
"345","1628444","Bird","Jabari","jabari-bird","1610612738","BOS"
"346","76168","Bird","Jerry","jerry-bird","1610612752","NYK"
"347","1449","Bird","Larry","larry-bird","1610612738","BOS"
"348","76170","Birdsong","Otis","otis-birdsong","1610612751","BKN"
"349","76171","Bishop","Gale","gale-bishop","1610612744","GSW"
"350","1629048","Bitadze","Goga","goga-bitadze","1610612753","ORL"
"351","1641931","Bitim","Onuralp","onuralp-bitim","1610612741","CHI"
"352","202687","Biyombo","Bismack","bismack-biyombo","1610612760","OKC"
"353","202357","Bjelica","Nemanja","nemanja-bjelica","1610612744","GSW"
"354","76172","Blab","Uwe","uwe-blab","1610612742","DAL"
"355","1641710","Black","Anthony","anthony-black","1610612753","ORL"
"356","76173","Black","Charlie","charlie-black","1610612765","DET"
"357","1641778","Black","Leaky","leaky-black","1610612766","CHA"
"358","76174","Black","Norman","norman-black","1610612765","DET"
"359","204028","Black","Tarik","tarik-black","1610612747","LAL"
"360","76175","Black","Tom","tom-black","1610612760","OKC"
"361","76176","Blackman","Rolando","rolando-blackman","1610612742","DAL"
"362","76180","Blackwell","Alex","alex-blackwell","1610612747","LAL"
"363","76177","Blackwell","Cory","cory-blackwell","1610612760","OKC"
"364","1806","Blackwell","James","james-blackwell","1610612738","BOS"
"365","76179","Blackwell","Nate","nate-blackwell","1610612759","SAS"
"366","201971","Blair","DeJuan","dejuan-blair","1610612759","SAS"
"367","2581","Blake","Steve","steve-blake","1610612757","POR"
"368","202392","Blakely","Marqus","marqus-blakely","1610612745","HOU"
"369","1628469","Blakeney","Antonio","antonio-blakeney","1610612741","CHI"
"370","200807","Blalock","Will","will-blalock","1610612765","DET"
"371","76182","Blaney","George","george-blaney","1610612752","NYK"
"372","76183","Blanks","Lance","lance-blanks","1610612765","DET"
"373","76184","Blanton","Ricky","ricky-blanton","1610612741","CHI"
"374","101154","Blatche","Andray","andray-blatche","1610612764","WAS"
"375","302","Blaylock","Mookie","mookie-blaylock","1610612737","ATL"
"376","202339","Bledsoe","Eric","eric-bledsoe","1610612757","POR"
"377","1629833","Blevins","Keljin","keljin-blevins","1610612757","POR"
"378","76186","Blevins","Leon","leon-blevins","1610610030","INO"
"379","76187","Block","John","john-block","1610612745","HOU"
"380","76188","Bloom","Mike","mike-bloom","1610610024","BAL"
"381","1628417","Blossomgame","Jaron","jaron-blossomgame","1610612739","CLE"
"382","916","Blount","Corie","corie-blount","1610612741","CHI"
"383","1548","Blount","Mark","mark-blount","1610612738","BOS"
"384","203505","Blue","Vander","vander-blue","1610612738","BOS"
"385","1629129","Bluiett","Trevon","trevon-bluiett","1610612762","UTA"
"386","76189","Blume","Ray","ray-blume","1610612741","CHI"
"387","76190","Bobb","Nelson","nelson-bobb","1610612744","GSW"
"388","2800","Bobbitt","Tony","tony-bobbitt","1610612747","LAL"
"389","76191","Bockhorn","Arlen","arlen-bockhorn","1610612758","SAC"
"390","1631205","Boeheim","Buddy","buddy-boeheim","1610612765","DET"
"391","76192","Boerwinkle","Tom","tom-boerwinkle","1610612741","CHI"
"392","2586","Bogans","Keith","keith-bogans","1610612753","ORL"
"393","203992","Bogdanovic","Bogdan","bogdan-bogdanovic","1610612737","ATL"
"394","202711","Bogdanovic","Bojan","bojan-bogdanovic","1610612752","NYK"
"395","177","Bogues","Muggsy","muggsy-bogues","1610612766","CHA"
"396","101106","Bogut","Andrew","andrew-bogut","1610612749","MIL"
"397","1564","Bohannon","Etdrick","etdrick-bohannon","1610612746","LAC"
"398","1629626","Bol","Bol","bol-bol","1610612756","PHX"
"399","76195","Bol","Manute","manute-bol","1610612764","WAS"
"400","1628413","Bolden","Jonah","jonah-bolden","1610612755","PHI"
"401","1629716","Bolden","Marques","marques-bolden","1610612766","CHA"
"402","76196","Bolger","Bill","bill-bolger","1610610024","BAL"
"403","1630195","Bolmaro","Leandro","leandro-bolmaro","1610612762","UTA"
"404","1627762","Bolomboy","Joel","joel-bolomboy","1610612762","UTA"
"405","76197","Bolstorff","Doug","doug-bolstorff","1610612765","DET"
"406","76203","Bon Salle","George H.","george-h-bon-salle","1610612764","WAS"
"407","76198","Bond","Phil","phil-bond","1610612745","HOU"
"408","1603","Bond","Walter","walter-bond","1610612762","UTA"
"409","1629648","Bone","Jordan","jordan-bone","1610612753","ORL"
"410","1121","Boney","Dexter","dexter-boney","1610612756","PHX"
"411","1629067","Bonga","Isaac","isaac-bonga","1610612761","TOR"
"412","76201","Bonham","Ron","ron-bonham","1610612738","BOS"
"413","41","Bonner","Anthony","anthony-bonner","1610612758","SAC"
"414","2588","Bonner","Matt","matt-bonner","1610612759","SAS"
"415","1626164","Booker","Devin","devin-booker","1610612756","PHX"
"416","511","Booker","Melvin","melvin-booker","1610612744","GSW"
"417","202344","Booker","Trevor","trevor-booker","1610612764","WAS"
"418","200767","Boone","Josh","josh-boone","1610612751","BKN"
"419","76204","Boone","Ron","ron-boone","1610612758","SAC"
"420","1916","Booth","Calvin","calvin-booth","1610612760","OKC"
"421","1522","Booth","Keith","keith-booth","1610612741","CHI"
"422","76206","Boozer","Bob","bob-boozer","1610612758","SAC"
